asin_id,canonical_week_id,week_start_date,dq_misplaced_id,dq_unmapped_week,dq_numeric_cast_fail,dq_missing_item_name,dq_inferred_category,dq_missing_category,dq_unknown_asin,dq_unknown_vendor,dq_unknown_category,dq_contra_mapping_broken,dq_buyability_missing,dq_missing,dq_invalid_ids,dq_numeric_issues,dq_impossible_values,dq_out_of_range,dq_unbuyable,dq_category_mismatch,dq_week_coverage_low,dq_inferred_brand,dq_missing_brand,dq_category_conflict,dq_category_inferred,dq_archetype_unassigned,dq_unknown_brand,dq_inventory_risk,dq_invalid_vendor_code,dq_severity,dq_severity,is_valid_row
B004M40YBU,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0D2P44PQ9,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VK72KB,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00L2ZL28G,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00QCE46KI,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF6MPF7,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B08296B566,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B59LGN9W,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B076FK2TJV,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B003BQNBGK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B009B1L17K,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DWG3KW1B,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0BN7XY5B2,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07LG5NDD6,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00CJ8L8RA,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0847QHPHD,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B28R7CBK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07N6JXF7S,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B08V929N3B,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00LP6XPPA,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B01L774SYS,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07CF6XNTT,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DWG1K6KY,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0847NL6J7,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07MQ16Q5L,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B9MW55SK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00UJKS2S8,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07PP14971,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DWFZRX3T,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00GB8Y30S,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF7KX2T,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07PCDD9CZ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKDMJ8,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0791L9TZJ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09C8B5XHZ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DG5BGM1C,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0BDGHGZCV,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B001R0GT7A,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07N5V35RB,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B000SSF10I,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0064OHZYK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00W3LXB4G,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B08ZQF4KQJ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKPXV2,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GM3TH1,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKPXST,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GKK8YY,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B008QTHSP2,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00GKX89PO,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B017XSHWAM,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GJY5WY,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0912ZZ5M9,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07PKDF6XS,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0881MC77T,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07N5X6X6J,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07WG3FCP1,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B075733JRQ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07XC1MX74,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B01L1DRF70,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00UJKS4EK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKKHVC,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NHNK7KJ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GL3GHB,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0FLJH5G4D,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B4NT1P2H,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0C8BBWN4X,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0000691J1,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00VQ0BT8A,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B08C1BXHZT,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VK2HW5,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKCLGR,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0D2P5HXT1,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B004PELWAY,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF85QWR,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00L28CLEW,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKML59,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B076KP39PC,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NQ7B5M5,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VL85MX,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GL6V4M,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0000691J2,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0881MF429,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0847NQFB6,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NDPQ71D,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0941H3RLR,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07LG63MWH,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09JWY9QSF,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B008PMLI38,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF7G74H,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0CJLQR2WX,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKRS1R,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00J8U9EIM,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0CTHNT8ZV,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09DGCXHQW,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09FHV2D23,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF78ZBY,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B01C4L6IIK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00L28C5U2,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B08PFV8MRC,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B57RZNB8,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0000WUS50,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B08C192WMP,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DG5BF2NY,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GJVRX3,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B01B9SOG42,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0036RFMCA,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DWG3Q7WP,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DG5DRC9K,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B079H7X84W,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF83C1W,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07576C6TY,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07N5X87NV,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF8WZRC,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF7GFXS,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B084MM15HF,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09C7ZD795,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09BN4JB9G,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B075VQMLVN,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B018S1P174,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF69CGR,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B01L774J5G,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0CV7FQR8K,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0CV7M385S,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07FZMTD9K,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GKJ2LT,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF624B9,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0D2M28DVD,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07C411HJ1,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0881MB9PB,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B57SHLKM,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00DIRED50,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DQR5L658,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07FZPDLV8,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0CB84KJKW,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B4NQVLTX,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKVWG6,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B08C84WXVL,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00CABG8WG,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07C1P5HKB,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DBHSHX6Q,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07N5TB9GD,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07H1VHSYZ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GMBZDM,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKGY29,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VK9J3B,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00853036U,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B075731CHK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF76KKP,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B59HGL6Q,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0BN3C1CJH,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GMJY3M,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B010FK1V4S,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GKZR5Z,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF86HPC,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GKVNXN,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0BN3G3P7J,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0CYT6SRXZ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GKYZDQ,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GMVKR5,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0B8NV8CSH,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09HXPTK1G,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DT63965V,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B01LWLV7Y7,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0D2R8XF4N,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DNRHC449,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B000R73XZ0,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00OD85QW2,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09C8D47NV,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0064OI6WK,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0DWXBKCLF,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07N6LFM4D,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NHP1BMD,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B083VKML26,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0BN7ZGL6B,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B01LCWZEAU,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B085CZMRQW,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B00MCJ2X02,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B0C662Q2PL,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B09XRD7MKP,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B07NF5BLTB,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
B087GLG43H,,,False,True,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Medium,Medium,True
